192	25835479	6	补充思考：本片有两根灰线可以因循解读，一组卢瑟为了建立一个乌托邦以暴制暴，最终被暴力反噬；一个叫吴贤的一人分饰八角，是高利贷者、是暴虐的男友、是领命的杀手、是跋扈的顾客、是入定的僧人……每个人都是吴贤，吴贤又是每个人，每个人都是这个社会的施害者，也是受害者。
193	25835479	9	輪迴始終如一 妄想造上帝 妄想的烏托邦式改造 你以為別人跟你一樣處於底層劣勢就會與你一樣理念相同 終究不過是眾生而已 到頭來發現 其實你自己的清醒也不過是一廂情願 但總會有人朝著這種理想繼續 奮不顧身 但其實又毫無意義 你以為眾人皆醉我獨醒 但其實是 你也不過是泥鰍 成為不了黑魚便繼續沉淪
194	25835479	6	金基德真是悲天悯人，感慨身而为人的不幸与悲哀。人类社会的阶级、职位也是一条食物链，愤怒与妥协、能力与位置等等，都不是一己之力能够该改变的，有些东西生下来就决定了，你可能为了一个理想、一个目标奋斗一辈子，到头来却也只是失败告终，努力，很多时候并不能改变什么。
195	25835479	9	这还真是金基德的片子，如假包换。
196	3155405	6	30年代站在好莱坞的角度看上海 案子挺简单但还是比较有趣 陈查理虽然是个华人形象但塑造的很高大上 语言诗意待人友善机智又礼貌 另外一个很出彩的角色是查理的儿子 既担段子又出力 而且是个实打实的华人演的 30年代隔壁如火如荼的演着大恶人傅满洲的故事这里还有正派华人侦探破案系列实属难得
197	3155405	7	完全没我想得那么差，有环有扣，还有很多风情和华人讲中文的部分（多是广东话），总的来说是部说得过去的电影，但是也称不是多么多么引人入胜。陈查理和他的大儿子虽然很多方面仍然落入种族成见的窠臼，但形象和行为是完全高大友好礼貌正派，大儿子比起他的父亲则更加美式，是个有着东方母国痕迹的普通年轻美式大学生形象，也非常出彩。以上的设定对美籍华人的融入和平权有很大的帮助，比同时期的傅满洲不知道高到哪里去了；即使是...
198	3155405	6	两颗星
199	3155405	10	已收藏
200	1877942	10	TMD我喜欢的电影都是大众觉得一般的。。。
201	1877942	8	故事很好，但是这种故事构架很眼熟啊。最后的金蝉脱壳比较有意思，可片尾出来说明的那个老头，显得有点画蛇添足了。
202	1877942	8	ccav6的名字起得，还能在土点儿吗？整部戏没什么看点，除了男主
203	1877942	8	神奇的电影情节，大家都知道是怎么一回事，还是按照最YY的情节以主人公意愿发生变化，最终坏人都死了，主角谐美而去，还有照顾好孩子的人文思想。。。
204	1877942	10	还是看保罗沃克的啦，剧情一般，保罗沃克依旧英气逼人，哈哈。发现了他穿别的衣服裤子都别扭，就牛仔T最适合他，要了命了。型男啊！！里面的女主角也不傻虽然不怎么好看，哈哈。
205	3249563	8	真不想总偏心老版，但个人觉得Stahl版在情节展开和人物塑造上比Sirk版自然得多，Merrick的转变处理尤其优于Sirk版。
206	3249563	9	我擦，1935年，演得这么深情，感觉这个版本更好看。
207	3249563	8	对于如此不可思议的剧情塞克更情感化更戏剧化的处理确实要更加的适合一些。。。但是这一版也有其优点，故事紧凑表演自然情绪宣泄贴近生活，罗伯特.泰勒也比赫德森更加适合这个角色，不仅是外貌而是那种由内而外透出来的气质。。。
208	3249563	7	一场美丽的“孽缘” “You help people and don't tell, then you get the power you need to do the things you want to do.”
209	3249563	10	真浪漫，Robert Taylor好年轻！1954版的印象很模糊了，过段时间再重看。
210	1294070	7	A movie about dreams,about old time.（Remind me of Midnight in paris.）So it is a movie about future and past. Though we almost know nothing about American's 1960s and baseball game, the movie moved us ...
211	1294070	9	每个人心里一梦田~~~结尾太治愈了~迈出那一步泪腺就崩了，宁愿相信那是真的~（据说本呆萌还在里面串了把素人，呃……）
212	1294070	8	凯文科斯特纳拍过不少关于棒球的电影，最想看的《棒球之爱》一直无缘得见，这么经典的片子居然一直都没得下载。今天看的这部《梦幻之地》很难说好看，虽然评分不低。一个农夫听到了神秘的声音，依照声音的指示在玉米地里建了座棒球场，引来了去世棒球明星们的鬼魂来打球…神叨叨的，用快进看完的。
213	1294070	6	找回曾经失落的东西。梦田，喜欢这个名字。
214	1294070	8	这是《百万金臂》之后，凯文·科斯特纳主演第二部关于棒球的电影。不太喜欢用一种怪物乱神的方式阐述一种怀旧的美国梦，因为梦想的实现不是靠命中注定，而是靠自己摸索发现的。
215	6999835	9	人物刻画丰满，但主角的心理矛盾太弱，政治观点幼稚，且细节部分稍显稚嫩
216	6999835	6	性解放里被搞壞的比現在受其恩惠的多了去了，別說女2這種無知無聊、迫不及待就放棄了自己真正能跟男人平等對話的機會的whore胚子＝＝
217	6999835	10	love the tone and all that sentiments: now it seems that may not be tomorrow, but spite the horror and the sorrow, I love our world, i want us all to live.
218	6999835	6	两个小姑娘确实漂亮。
219	6999835	7	冷战背景下的艰辛成长。女朋友听爵士的taste太赞。
220	1448595	8	雷的黑色电影都不只是“罪恶都市”那种的犯罪故事，更是两个孤独的灵魂相遇并互相拯救，一种绝望的浪漫，非常酷且迷人。总的来说都可以用"in a lonely place"来形容。这部电影里大雪纷飞的荒凉风景也成为了角色之一。艾达卢皮诺太美了，真·仙女（而且她还参与导了...
221	1448595	8	在巴特尔吧 七级会员被称为“危险边缘”
222	1448595	10	Robert Ryan怎么整都不像好人。
223	1448595	6	ray就是个美国电影中的武侠片导演，故事技巧都是。
224	1448595	10	3.5 角色写得有心。Ida Lupino的盲女是个好角色，她的温柔和影片气质格格不入，却带来了最终的改变。Ryan的警察一角仓皇度日中不再顾及自身失落，冷得像落下的每片雪。直到与盲女伸出手够着彼此，相互的援助和感化，尘埃落定
225	1304626	9	真的不是古畑任三郎之出狱再就业吗……做烟花竟然看哭了……
226	1304626	8	几无废料，完美群像，完美节奏，完美调度，制造意外，解决问题，再制造意外，再解决……一直绷到结尾；三谷幸喜从一上来，就证明了自己的喜剧天赋，调度天赋，剧本天赋，长镜头的什么的，对他来说，就是小儿科。
227	1304626	10	哈哈哈，“在夏威夷上空的外太空！”三谷幸喜您从来就没有让我失望过~
228	1304626	6	精彩至极的一部片，故事就发生在一个小小的录播室里，就是一出广播话剧的演出，竟然能不断的出现问题，每个问题还都充满了喜感，最后一步步把故事逼上绝路，也把电影引导向高潮。整个故事几乎没有平淡的地方，每个人物个性通过有限的表现都很丰满。真是一部很欢乐的作品
229	1304626	9	作为三谷幸喜90年代的作品，数星星毫无压力，格局构思演绎也都不是问题，却还是觉得笑点和逻辑欠奉，和后来的魔幻时刻相比有点过于做作。角色上比较喜欢音效大爷、旁白和老实丈夫，其他包括唐泽叔京香阿姨户田惠子阿姨真的都不招人爱了。
230	26279918	6	我参与翻译的电影
231	26279918	6	配乐好
232	26279918	7	俩兄弟优柔寡断给坏人机会杀死自己，女汉子只身一人干掉三个。。这个世界真的变了吗。。。阿门
233	26279918	6	看完就是觉得惊悚，疑问一大堆。为什么弟弟不想要孩子，为什么弟弟对哥哥这么不信任还要带妻子出来和他露营，他们去这个禁区的目的到底是度假还是打猎，还是童年回忆？那三个孩子为什么要做这种事？被猛男一击还不死而且在1分钟内恢复的，我也只能说妖怪附身了…
234	26279918	8	太垃圾了，别浪费时间了各位。
235	1298873	9	80年代香港電影令人懷念的，只要看這套電影，就明白了: 明星、導演、台前幕後團結的投入、對電影的一股熱情，就是今日不復見，所以港產片不再發光。
236	1298873	10	林青霞好帅！
237	1298873	6	一个时代有一个时代的审美，我的审美停留在上一个时代。没事翻出来，洗洗眼睛。
238	1298873	10	前半部分平平，被青霞的男装给电到了，最后的一大段高潮很是精彩！反派雷组长的死还蛮巧妙的。钟楚红在里面不好看，但是很多小细节演得很好，叶倩文演得也不错，这部的林青霞太有魅力了，尤其是她军阀爸爸死的时候悲愤的动作戏，很是经典！那时候的美女才叫美，有脸有演技有性格，看看现在的女明星……
239	1298873	8	“不要这么难过，民主成功之后，我们北平再见吧！”
240	2135922	7	用意大利式平民生活喜剧般的氛围节奏来透析了一场阶级斗争具体到每个人身上是何种面貌。对工人内部的不团结没做脸谱化的批判，而是呈现了他们的各种弱势处境如何让斗争变得如此艰难，赋予的同情多过嘲讽，也说明了为何需要一个外来的，能摸透资方的策略而自身付出代价较小的中间阶层来为他们出谋划策。然而导演也不无带一种看似自嘲实则悲怆的态度呈现了知识分子要跨阶层争取权益的艰难困境，同样面临牺牲却不被理解。导演对各色人...
241	2135922	6	还是莫尼切利一贯的以喜剧之眼凝视现实中的悲剧，轰轰烈烈的罢工之后还是一切如初(莫尼切利的大部分喜剧结尾都以是失败告终)。与其说是喜剧不如说是悲剧，依靠工人群像的嬉笑怒骂来进行社会批判，颂扬人民力量之伟大，具有整体性的反讽与反思精神。马切罗的锋芒完全被一帮非职业演员给取代了。
242	2135922	6	第37届奥斯卡金像奖最佳原创剧本提名
243	2135922	10	4.5；纠结的片子，各个阶级的纠结。把I soliti ignoti结尾那种模糊的情感放大，搞笑的部分减少，主题再严肃沉重一些就是这个样子了。导演实在是太冷静。BTW，这片应该算群戏，尽管有明星挂牌主演。
244	2135922	8	非典型的Mario·Monicelli 电影，但在严肃的剧情展开之中，导演也不忘记插入娱乐喜剧的桥段，影片的群像刻画非常成功，特别是对工人们的不同性格不同生活的描写，带有很强的新现实主义风格，但对主角教授的刻画却感觉有些不够。
245	1293040	9	“她帮助我生活。”
246	1293040	10	11/5/2006 9:40pm bc
247	1293040	9	结尾处的字幕好唏嘘。甜美可口时期的IH阿姨，她果然咩角色都演过！各自的所嫁都非所爱，幸福不幸福是很难以物质定义的。肢体戏甚少，彼此依托的精神密友，所以算同志类还是女权类？
248	1293040	9	果然是法国经典里必看的一部～特别是女性！庆幸导演没有主观的来看待儿时经历～至少没有主观的拍出来～！被于阿姨和miou真心美到！
249	1293040	6	天啊，豆瓣重复重复了，看过的，又名禁色迷情……头尾与中间故事脱着节，还不够女权到位！
250	1295727	7	白兰度演讲震撼 他用自己的表演风格塑造了一个Antony 刚开始看的时候略有违和但是习惯之后竟然可以代入 只想祭奠的情感终究能战胜理智 You all did love him once, not without cause. What cause withholds you then to mourn for him? 震撼点在莎翁的原作 幻影出现/梦境先兆总是最莎翁的点
251	1295727	8	對不起，我真不懂得歷史片，台詞就像歷史課本，羅馬人的野心與爭奪，只能說長知識了。Marlon的戲份很後面才出現，我都要睡了，好險他這部戲沒有怪異的妝容打扮，謝天謝地。
252	1295727	10	其实白兰度饰演安东尼戏份不多 但有限的戏份里爆发力很强 个人秀不少 各种洗脑演讲然后唠叨个提名吧。第一位出现的美女一开始以为是嘉逊后来感觉年龄有点小就30几岁，一查imdb才发现是kerr女神
253	1295727	8	名为凯撒，实际上是以凯撒遇刺为节点的政治斗争，文官与武官各领衔上下半场，喜欢那种话剧味道电影的可以看看这片。
254	1295727	10	改编自莎士比亚《裘力斯·凯撒》，黑白片里的罗马城有种雕塑般的美感。标题和演员容易让人误会主角是谁，Cassius演得好。主题无非关于权力，关于愚民，莎剧台词太有文化了，特别致困……
255	1293290	8	为自由，电影很好。特殊日子看的，纪念中国的自由魂
256	1293290	8	内容还是蛮丰富的，但还是觉得冗长了
257	1293290	8	本片获第60届奥斯卡最佳男配角、配乐和原创歌曲提名。与其说是争取自由，不如说是争取平等。黑奴制度，农奴制度，种族隔离制度可是说是人类近现代文明史上最黑暗的制度。这种反人类反文明反正义的制度，只要一个人还有一丁点的良知，就会与其抗争。
258	1293290	8	哪里有压迫哪里就有反抗。
259	1293290	6	有压迫,有持续的反压迫. 生活在绝望里,生活在希望中. 勇气与不懈的努力见证力量博弈下, 最终迎来的胜利. 影片不好不差, 如果想了解曾经南非的种族隔离历史可以一看. 黑暗有时, 乌云会散.
260	1757728	6	这个也有条目啊？喜欢开场甚于整部片
261	1757728	10	其实这个短片，是巨蟒剧团神作《人生七部曲》的开头一个段落，太有想象力和讽刺性了，居然有单独条目。
262	1757728	7	这也有单独的条目啊。真正地驰骋商海，特别有趣。
263	1757728	6	人生七部曲开场短片，极端的想象力和恶搞
264	1757728	9	威武雄壮！
265	19976777	10	4.0。1.闭幕之后，终有新生；柏林银熊最佳剧本，帕纳西禁影日常作。2.只有害怕的人才会说谎。3.女孩扯下遮帘那一刻，帕纳西终于出场，乍现[白气球][圆圈]海报。4.关不住的狗，看不完的海，昏沉沉的忧郁，戒不掉的电影。
266	19976777	7	一所房子里的世界，镜头被禁锢在其中，有人闯入，有人无法逃出，潜在的危险是无形的，闯入者是无形的，无形的压力和迫害却是有形的，政治意义大于电影本身的艺术价值，不过帕纳西导演还是很有创作活力的，叙事双层嵌套，又见打破第四面墙，能在一个封闭的空间内制造强力的悬疑和戏剧张力。★★★
267	19976777	7	为什么最后留下女人？
268	19976777	6	帕纳西真是玩转真实于虚构的大神。
269	19976777	10	Well...too self-indulgent and alienated...though beautifully presented.
270	1766042	10	我像个孩子被遗忘了一千年已经忘记了表情。
271	1766042	10	每回類似命題集錦片，但凡中國導演總讓人不自覺冷汗三條，無一例外。蔣雯麗就這么厲婦下去了麼。
272	1766042	7	喜欢最后一个中国的孩子（吴宇森导） 心酸坏了……中间的几个都不错
273	1766042	9	一部关注孩子的公益电影，由威尼斯电影节发起，八位导演都是世界名导，吴宇森、 埃米尔·库斯图里卡、斯派克·李、雷德利•斯科特等。影片中的孩子们，生活在贫困、暴力、犯罪、疾病、孤独、战争之中——这部影片实际上是在呼吁：“救救孩子！”个人比较喜欢《坦扎》、《蓝色吉普赛》、《Ciro》三部
274	1766042	7	本片由由威尼斯电影节发起，并由联合国儿童基金会选定八位导演各自拍摄七部以儿童为主题的短片，旨在唤醒世人对儿童的关注和爱护。请来的导演包括吴宇森、埃米尔·库斯图里卡、斯派克·李、斯科特父女。吴宇森那段前面凑合后面雷人，斯科特父女那段感觉还是以女儿为主，毕竟剧本也是她写的。
275	1292214	10	虽然猜到结果，但办公室现学现编也太牛了~~
276	1292214	9	小说家未必能干好诈骗犯，但诈骗犯肯定是个好小说家！
277	1292214	8	结尾牛逼，只是悬念铺垫太晦涩、对白也絮絮叨叨，不好懂。Kevin Spacey都那么牛逼哄哄了，从一出场就能猜到结局。
278	1292214	10	片名、主演再加上《惊声尖笑》的恶搞结局，以至于故事的结局很容易就能猜到。但是这并不代表这部电影不好看不好玩，只能说看不逢时。你永远也不要忽视掉那些看起来一无是处的人，他们一般都显得很弱小，很不显眼，但最终的那个人很可能就是他。★★★★
279	1292214	6	老派的虚实戏中戏手法。前半个小时云山雾罩，后面就慢慢开始有意思了。凯文·斯帕西这满嘴火车真是跑得太厉害了！！！
280	6533054	6	其实比前两部带游戏的好看，因为游戏真的太假太幼稚了。朱利安摩尔和大表姐单独在餐厅对戏那场真是感慨交集：老娘演了一辈子的好戏，奥斯卡却被你这个小婊砸拿了，还在我面前演，演你个头啊
281	6533054	9	是有点拖啊而且觉得大表姐飙戏有点浮夸。香港人还要纷纷觉得“这剧情跟香港的现实多么相似”也是醉了，能不能不把自己想那么悲壮。中间大表姐唱那首The Hanging Tree好好听！回家立刻跟歌神上网扒谱来学！
282	6533054	8	最后一部本身剧情较弱 再加上分上下部这种形式我一直很鄙视 只能三星了
283	6533054	9	就连原著粉都表示。。。全片的铺排尿点过足，更不用说可怜的菲利普成了人肉背景，十三区和国会的对比也不够，不过即使如此本片还是比分歧者好看，足以想象分歧者有多烂。。。
284	6533054	9	就和哈7上一样，要交代的，阴谋的，一堆堆，包括政治不过是互相交替，尔等只是棋子，压抑的氛围里和盖儿出来呼吸下新鲜空气才有点活着的感觉。不知道是不是就我觉得第一段13区联盟的时候大表姐出戏了？
285	2301179	10	some time love is really a bitch
286	2301179	7	主人很可爱。
287	2301179	8	看完之后更想看书~~ 中间黑白插画太欢乐了，笑屎了~~
288	2301179	7	这画风太飞了。。。老人为狗狗写的情欲戏！哈哈
289	2301179	8	没字幕 随便看完了。。不太明白啥意思 后半段就是让小狗交配。。
290	3231742	6	欢脱跳跃的爆米花大片。boss：＂我今天变成这样。。。只因你曾答应我要和我在天台上看雪看月亮。。。却终究没来。。。。T，T＂
291	3231742	10	加入的中国元素简直就是老鼠屎，恶心生硬兼矫情。现在只要中国有份投拍的电影，都开始进入“全宇宙寻找存在感”的棒子模式了。你这是自卑呢还是自卑呢还是自卑呢...
292	3231742	6	Absolutely amazing！五颗星全部给眨巴着狗狗眼卖萌的骚萝卜！我的心中了无数箭！技术宅拯救世界！经验告诉我们任何Marvel出品的电影都必！须！看！到！字！幕！放！完！彩蛋超可爱！MK系列太碉堡！节奏紧凑，情节精彩，打斗场面酷毙了，绝对完爆前两部！Tony Stark will be back！！！
293	3231742	8	没看到范冰冰……不过，为什么看着看着穿越到变形金刚了。
294	3231742	9	天朝特供的部分很出戏，而且唯独这部分有扎眼的广告植入；3D效果也很差劲，完全没必要；模式化制造的剧本，不少情节大有很多画蛇添足的拼凑之嫌。超级英雄不再是所向披靡，如今个个都跟着诺兰的步伐走向了心理阴影，连臭屁的钢铁侠也不例外，这也不算新鲜的反向逻辑了，但动作戏还是很爽很酷。★★★
295	21361965	9	故事漏洞很多
296	21361965	6	女记者前夫为了黑吃黑侵吞基金假死
297	21361965	8	女记者前夫假死黑吃黑吞钱
298	21361965	7	瞎了
299	21361965	6	女记者前夫假死黑吃黑吞钱，迈阿密海滩风景不错。
300	1309055	10	搞P啊！DT的戲份也太少了！
301	1309055	7	结构有点松散，但特效絕對精彩。
302	1309055	8	其实与原著相差挺大，但是记忆里第一次窝在被窝里看到赫敏走下台阶的那刻惊艳永远不忘。凭着这个都愿意给5星
303	1309055	6	看这部的时候还没有看过原著，觉得挺精彩的
304	1309055	6	罗伯特帕丁森因此火了，哈利已经被拉下了神坛，最终长成了一幅没有存在感的眼镜儿。新八君还是回去银魂的世界吧，乖！但总体来说还是比后面的大卫叶茨的后面几部好很多。那些马车和船还有那些动物的造型都深得我心。
305	4072718	9	伤风败俗。在这么多优秀的乐队中脱颖而出到最终留名史册 靠的确实是才华和头脑。James B王者风范。
306	4072718	7	癫狂的美丽，现场音乐的极致。
307	4072718	9	詹姆斯布朗的自传电影有一段跟这个如出一辙，不服滚石，但是滚石依然是压轴
308	4072718	6	太猛了……
309	4072718	8	时代在尖叫，巨星云集的摇滚的童年
310	26176503	7	根源危机，比较落后的剧本
311	26176503	6	这年头这么没有战斗力的最低级的丧尸已经吸引不了任何观看欲望了，，，看看人家釜山行的飞机速度和日本片请叫我英雄的奇行种吧
312	26176503	7	游戏就不怎么好玩，电影果然也毫无看点
313	26176503	7	完全不能忍呀
314	26176503	10	场景啊道具细节其实还不错
315	1477193	9	不喜欢田纳西。非常不喜欢。
316	1477193	7	http://kuai.xunlei.com/d/aEzEDgKFEwCIiTVRdea
317	1477193	9	每一帧都写满了大师气象 本来可以完美 只是高潮力度不够。男性角力 女的在中间煽风点火这事颇有波兰斯基的意味 高潮其中一男发疯也质同Cul-de-sac
318	1477193	9	重新认识卡罗尔·贝克这个“宝贝儿”演的真棒。真是灼热的夏日纯真性感那么点无知害怕在这肮脏之地企盼明天。最为喜欢后一多小时。
319	1477193	7	打破审查制度的元勋之一，但除此之外对故事和人物的探索并不大。在冗长的第二幕大肆运用对话推进人物感情的手法不甚高明，以至于让结局的一句点题变得莫名其妙。个人评分7.0
320	1471968	6	HK FILM ARCHIVE CINEMA 110311 Goethe-Institut HongKong German Film Forum。
321	1471968	6	看到最后莫名感动，将东柏林上的太阳大道拍出末世氛围，青少年开始走向嬉皮，永恒的摇滚，自由，毒品与存在主义下包裹的青春，几乎成为了各个国家青年电影的时代符号 非常不喜欢这种剪辑 但运镜非常好 和剪辑搭配的思路很清晰，结尾非常酷
322	1471968	6	纪念一下我第一部花钱在iTunes上买的电影。因为之前看了Hans Otto的大二学生改编的话剧所以对此片充满期待，看过之后小小失望，还是话剧有魅力。
323	1471968	7	09在柏林的时候看的，没有字幕，剧情也记得不是很清楚了，但很记得，我们天真地问老师，柏林墙倒的时候，你在哪里，他冷静地告诉我们，他在监狱，他像剧中的主角一样，在人人皆可是秘密警察线人的东德被朋友举报。另外在文学课上，导师也读了小说中的一段，于是电影里的画面好像很清晰地跃然而出
324	1471968	9	这时看过的第一个德语的关于青春的电影，跟看的台湾片，大陆片，英国片，美国片里对青春的描述是截然不同的。应该是因为它的背景在东德，而且最重要的是：整部片子非常的搞笑！！！
325	6048838	8	@香港国际电影节）一开场的神剪辑、神镜头、神分屏、神普罗科菲耶夫还以为要看到神作了，没想到从插入后面开始一路WTF……一度以为自己走错了地方。
326	6048838	7	目炫神迷，视觉盛宴。情欲戏血脉喷张。一段在现在看来算不上出格的故事，在大师极酷炫极娴熟的技艺包裹之下显示出不平凡的视听效果。P.S.终于见到了格林纳威，非常健谈非常话痨。
327	6048838	7	三星半，恣肆无忌之作；多重曝光HDR鱼眼效果镜头光晕分割画面，像是同时看了三部电影一样，性价比是蛮高，就是老眼昏花；语文老师给补课过：虚实结合，虚则实之，实则虚之；这不是传记吧这是同人吧，以后基本已无法正经看爱森斯坦的片了
328	6048838	7	影片实验性颇足，并极具视觉冲击力
329	6048838	7	姜文的话痨相形见绌
330	1296455	9	十多年前的馊鸡汤。廉价假大空的美式励志，若没有凯文·史派西的“恬不知耻”报社记者，这片还能更无聊……
331	1296455	6	好作品不会因为时间而退色，每个角色都好鲜明。
332	1296455	6	其实只值3星的小清新励志片，加1星给狗狗。
333	1296455	7	和《雪地狂奔》剧情挺像，还有一部相似剧情的名字想不起来了，很套路，很主旋律，主角最后有会有个完美的结局，但对狗题材的就是没有免疫力。
334	1296455	9	户外题材+汪星人题材，嗯，还有励志。这部看来是小众了。还不错，Will+10086，哈哈
335	1306785	7	许多人个人都有过童年，但很多人渐渐遗忘了，渐渐不懂得什么是童真，也不相信曾经的童话。其实童话并不是虚有的，它是一种艺术，大家都知道它源于生活，高于生活。然而却常常忘记为什么艺术会成为人类进程中不可缺少的一部分？因为它的本质。艺术，是让我们以美好的样式记住曾经悟得的冷酷真理。
336	1306785	7	个人感觉一般，大概是我实在忍受不了美国好莱坞媲美印度宝莱坞几乎无处不在的歌舞吧，倒杯巧克力你也极尽癫狂舞蹈之能事，跟打了鸡血似的，至于吗？
337	1306785	8	音乐有点像剪刀手爱德华里的。If you just believe，为什么每次关于梦想关于相信的电影都让人想哭。
338	1306785	9	高一圣诞节班里放的。结尾大赞，慢慢地我们都老了，簌簌泪下。
339	1306785	10	when christmas comes to town，这么多年换了几台电脑几个随身听，这首歌一直留着。情节有点平淡，但画面确实很柔美
340	1941336	9	天地不仁，百姓刍狗。颠倒妄想，攀援病本。经曰：是身无常、无强、无力、无坚，速朽之法，不可信也。为苦为恼，众病所集。又，是身不净，秽恶充满；是身为虚伪，虽假以澡浴衣食，必归磨灭；是身为灾，百一病恼；是身如邱井，为老所逼；是身无定，为要当死；是身如毒蛇如怨贼如空聚，阴界诸入所共合成
341	1941336	8	想到之前看过的《急诊室》，对我来说比这部在时间和地域上的代入感更强。@波士顿MFA怀斯曼全集展
342	1941336	9	一栋楼里是大千世界，以致散乱如此，倒也根本不需要什么联系。从白色巨塔走来正在补Code Blue对医疗题材兴趣渐增的当下，会希望这一部还可以更长一些。
343	1941336	10	镜头是一种逼视。I don’t wanna die I don’t wanna die，那一吐太真实了。Von tier早期作品的拍法和这个如出一辙
344	1941336	9	The system,always fail people, the poor ones, of course.
345	26280030	9	因为在弗雷斯诺呆过所以看的特别认真，可惜关于弗雷斯诺的场景太少！
346	26280030	8	有多恨，就有多爱。多久没给一片子打五星了，彻底笑喷了，对于你和那个从同一个通道里出来的家伙，所有的爱恨情仇，在这里你能找到共鸣，笑点密集不恐惧，朱迪，为了你这张老脸，我也要撸一发....
347	26280030	10	怎么看着看着就变心灵鸡汤了。
348	26280030	9	这是一部带着女权味的无节操喜剧。
349	26280030	10	女主腿还挺肉的 保洁爱健身
350	1416762	8	嘘！间谍的身份一旦公开将不再有价值。
351	1416762	10	以上世纪西班牙內战为背景的政治惊悚片，前沙皇将军菲欧多带着妻子移居巴黎后，过着神秘的生活，在公产主义者受到压制的法国，菲欧多却公开声称自己的真实身份是间谍，而且是个三重间谍，同时服务于俄国的白军和红军，甚至德国的纳粹军。
352	1416762	10	不到十個演員以閒適的語速說著永遠講不完的台詞，而配樂又是那樣少，少得幾乎只有黑白片段才有，予人觀賞舞台劇之感……全文：http://hou26.org/zeta/golden2004.htm#ta
353	1416762	10	对于一部间谍片来说，侯麦式的大段对话无疑限制了叙事视点，也给观众留出了想象空间——只可惜真相大白时只留下侯麦式的冲淡，结尾也就不给力了
354	1416762	9	50女演员很可爱，美术很精致，但这样一个题材确实不是侯麦所能驾驭的，典型的侯麦式絮叨夹杂着复杂的政治背景，原本应该极具戏剧性的故事被表现的不知所云。刻意沉静的情调，似乎与这个大背景的故事格格不入。最后的结尾非常残酷，几行字幕就交代了主人公的生死遭遇，让人不寒而栗。女演员非常出色
355	1316685	10	仿佛是在欣赏一幅流动的俄罗斯古典画派精美油画。
356	1316685	9	本片改编自当今俄罗斯最畅销的通俗作家鲍里斯·阿库宁的同名小说，是一部混合了史诗、侦探、浪漫等元素的大片，背景是在1877—88年的土俄战争时期。是一部有着推理情节的谍战片.
357	1316685	9	我喜欢。自己手里的是原版的，2小时零几分钟。电视台放的是国际推行版吧，竟然拖拖拉拉演了三个多小时。但并没有任何比原版（俄罗斯电影院版）多出的情节和桥段，只是多了好几个片头片尾。昨天在cctv 6 看过了。
358	1316685	6	除了男女主角其他人都寒碜，英国记者多余角色
359	1316685	10	场景切换形式独特，男主角身上看到萨芬的影子。。。我圈圈叉叉了。。。
360	1293299	9	1974奥斯卡最佳外语片。1.特吕弗献给电影的一首深情长诗。2.幽默温和,平淡隽永,展现电影摄制中的困难与内幕。3.高达因此片与楚浮决裂,然本片用了高达的跳切和间离手法。4.拍电影就像在西部赶驿马车,开始时你希望能有一趟心旷神怡的旅程,但很快你只希望能平安抵达目的地。5.偷凯恩,中空蜡烛。（9.0/10）
361	1293299	7	好棒！继《橄榄树下的情人》后看过最喜欢的关于拍电影的电影，从低调开拍、换角风云到最终杀青，以及期间的种种意外，爱电影的特吕弗拍给爱电影的观众，几段梦境都很有意思。而片中的一些讽刺也十分有趣：电影不如房地产赚钱，数字小姐，以及法国人混乱的感情生活...拍猫那一场是即兴发挥吗，好玩！
362	1293299	9	2013.04.27 视听语言。一个电影剧组在拍一场戏：在一个喧闹的街道上，儿子打了父亲一巴掌，因为父亲抢了儿子的女朋友。（好吧！最后这个我没看出来。）
363	1293299	7	那个门太坑爹明显设计失误别怪人家开错，猫咪够累的，借我点钱去嫖妓吧，我他妈也瞧不起你们这样搞电影的都乱搞 哈哈，Nathalie Baye很文青女
364	1293299	7	这部电影的原名是一个专业术语，指美国人经常在大白天利用滤光镜拍夜景，天空透过滤镜呈深蓝色……这种在白天而不在晚上拍夜景的方法就叫作：美国之夜。对我来说稍嫌枯燥的一部电影，可能我对拍电影根本不敢兴趣，如果知道电影是怎么排成的，我就不想看了。里面男猪脚“艾放肆”真是演出了幼稚傻逼的感
365	1302164	6	我爱李灿森挖。
366	1302164	8	还是那句话，当年的Edison风靡万千少女不是没有原因的。
367	1302164	8	开始还挺搞笑，后来有点无聊的
368	1302164	7	2003年星空卫视，当年看这个觉得机器人好厉害来着，如今再看，笑了，粗糙的不行。3星都是友情回忆分
369	1302164	6	第二部以前还真没看过.....电视点播佐餐与妈妈同看......真是够瞎搞的....以为机器人跨国说英语就高端了？诸多桥段直接冷场.....冠希老师直接被推为绝对主角......算是没有功劳也有苦劳......另外，李灿森演的太夸张了，其实他倒是一张很电影化的脸。
370	10748107	8	魔幻現實主義，好看。http://v.youku.com/v_show/id_XODc0ODkwMjgw.html
371	10748107	8	4.13分鐘的表達感覺屌屌的，意猶未盡就是短片的魅力。流鼻血的超能力少女，還有荒無人煙的廢車場，以及一個毫無超能力又得控制住超能力爆棚的老爸，這情節和配樂就很嗲了，我心中的小魔女，趕緊飛出去拯救這個世界吧！
372	10748107	6	特异功能女孩严惩小混混
